invoice_id,tenant_id,service_category,cost_usd,compute_hours,billing_date
INV-131229,T-1072,Analytics,885.92,279.92,2026-03-12
INV-131230,T-1062,Compute,709.32,306.35,2026-02-09
INV-131231,T-1026,Database,1861.4,397.98,2026-01-21
INV-131232,T-1076,Database,352.7,228.5,2026-03-04
INV-131233,T-1036,Network,291.75,481.3,2026-06-21
INV-131234,T-1024,Storage,1133.84,327.68,2026-07-27
INV-131235,T-1059,Network,1553.39,352.12,2026-02-08
INV-131236,T-1073,Database,1705.32,485.52,2026-04-07
INV-131237,T-1059,Storage,834.86,186.21,2026-07-18
INV-131238,T-1028,Storage,169.26,252.44,2026-06-02
INV-131239,T-1010,Database,1211.69,289.47,2026-06-28
INV-131240,T-1033,Analytics,40.99,10.07,2026-05-14
INV-131241,T-1002,Database,1992.98,419.31,2026-01-24
INV-131242,T-1025,Compute,397.32,147.46,2026-02-08
INV-131243,T-1061,Storage,164.96,148.04,2026-03-27
INV-131244,T-1048,Compute,986.88,375.62,2026-08-18
INV-131245,T-1085,Analytics,407.45,89.82,2026-08-10
INV-131246,T-1076,Storage,612.42,330.59,2026-04-04
INV-131247,T-1082,Database,734.59,447.36,2026-03-07
INV-131248,T-1021,Network,244.24,57.11,2026-02-14
INV-131249,T-1076,Analytics,-120.46,33.53,2026-06-11
INV-131250,T-1024,Compute,1860.89,471.25,2026-08-11
INV-131251,T-1059,Storage,1199.81,475.8,2026-08-24
INV-131252,T-1026,Database,274.1,129.49,2026-01-08
INV-131253,T-1023,Network,462.44,434.32,2026-08-10
INV-131254,T-1012,Compute,380.17,385.82,2026-01-05
INV-131255,T-1057,Network,510.87,199.4,2026-05-23
INV-131256,T-1029,Network,1126.56,283.57,2026-04-14
INV-131257,T-1007,Database,714.34,299.55,2026-02-14
INV-131258,T-1077,Compute,124.77,28.68,2026-04-08
INV-131259,T-1081,Database,631.29,183.09,2026-04-26
INV-131260,T-1068,Compute,1210.4,476.41,2026-06-07
INV-131261,T-1056,Network,203.34,52.06,2026-05-29
INV-131262,T-1017,Database,801.44,185.16,2026-06-04
INV-131263,T-1056,Database,1043.45,326.51,2026-04-25
INV-131264,T-1070,Network,1023.04,321.86,2026-07-31
INV-131265,T-1009,Database,382.56,164.35,2026-01-29
INV-131266,T-1031,Database,897.79,223.0,2026-02-16
INV-131267,T-1085,Compute,701.76,176.21,2026-08-15
INV-131268,T-1071,Network,592.74,318.35,2026-05-22
INV-131269,T-1039,Compute,447.12,421.64,2026-06-29
INV-131270,T-1078,Database,504.37,448.72,2026-05-03
INV-131271,T-1034,Network,1736.82,467.83,2026-01-06
INV-131272,T-1085,Compute,22.1,31.85,2026-07-16
INV-131273,T-1066,Analytics,117.16,25.79,2026-08-01
INV-131274,T-1081,Database,343.73,99.69,2026-07-26
INV-131275,T-1069,Analytics,247.18,438.51,2026-03-26
INV-131276,T-1044,Storage,392.34,97.72,2026-03-03
INV-131277,T-1045,Network,1942.58,426.66,2026-08-07
INV-131278,T-1047,Database,160.46,89.49,2026-08-11
INV-131279,T-1062,Database,814.95,463.66,2026-06-29
INV-131280,T-1053,Analytics,805.61,177.7,2026-07-24
INV-131281,T-1045,Network,656.06,163.07,2026-02-12
INV-131282,T-1041,Compute,1557.06,409.44,2026-02-01
INV-131283,T-1028,Database,105.8,88.45,2026-05-06
INV-131284,T-1069,Compute,1275.27,280.32,2026-08-04
INV-131285,T-1079,Analytics,1010.78,234.88,2026-02-04
INV-131286,T-1043,Database,34.02,13.1,2026-05-23
INV-131287,T-1058,Analytics,1549.9,362.06,2026-03-11
INV-131288,T-1069,Analytics,871.24,352.79,2026-07-03
INV-131289,T-1078,Network,30.3,45.52,2026-07-12
INV-131290,T-1051,Network,882.24,306.96,2026-04-04
INV-131291,T-1002,Compute,46.08,15.32,2026-08-04
INV-131292,T-1062,Network,469.23,401.21,2026-01-12
INV-131293,T-1035,Analytics,900.76,471.32,2026-07-13
INV-131294,T-1016,Storage,1865.15,496.47,2026-04-30
INV-131295,T-1001,Analytics,579.65,139.24,2026-03-19
INV-131296,T-1025,Storage,681.1,146.59,2026-01-19
INV-131297,T-1051,Compute,42.0,18.46,2026-01-23
INV-131298,T-1065,Network,250.3,60.18,2026-03-07
INV-131299,T-1062,Analytics,414.26,411.87,2026-01-18
INV-131300,T-1074,Compute,69.07,36.78,2026-04-27
INV-131301,T-1053,Database,902.59,292.72,2026-05-30
INV-131302,T-1077,Storage,336.47,199.53,2026-04-03
INV-131303,T-1059,Storage,560.57,436.67,2026-07-29
INV-131304,T-1066,Network,334.15,290.28,2026-03-17
INV-131305,T-1028,Storage,539.88,469.23,2026-05-16
INV-131306,T-1006,Compute,803.14,240.28,2026-05-16
INV-131307,T-1022,Network,647.95,379.85,2026-05-15
INV-131308,T-1031,Network,1255.06,267.38,2026-01-27
INV-131309,T-1015,Compute,565.71,196.35,2026-05-28
INV-131310,T-1082,Analytics,246.78,94.03,2026-05-18
INV-131311,T-1062,Database,949.74,499.85,2026-04-22
INV-131312,T-1073,Analytics,210.58,407.9,2026-05-09
INV-131313,T-1035,Storage,828.6,376.04,2026-01-06
INV-131314,T-1003,Analytics,1304.37,474.57,2026-03-15
INV-131315,T-1060,Compute,614.63,398.22,2026-02-26
INV-131316,T-1009,Storage,51.67,85.38,2026-02-25
INV-131317,T-1061,Storage,949.71,288.56,2026-01-08
INV-131318,T-1003,Analytics,1049.16,409.53,2026-04-09
INV-131319,T-1051,Compute,1060.35,471.46,2026-07-03
INV-131320,T-1066,Storage,147.93,106.71,2026-05-09
INV-131321,T-1003,Database,168.57,169.16,2026-07-17
INV-131322,T-1026,Storage,42.22,67.94,2026-07-14
INV-131323,T-1048,Network,1501.63,327.73,2026-01-24
INV-131324,T-1048,Storage,1819.57,473.21,2026-07-26
INV-131325,T-1007,Compute,579.73,181.25,2026-04-29
INV-131326,T-1039,UnknownService,288.83,62.57,2026-02-08
INV-131327,T-1075,Storage,1617.01,466.62,2026-03-12
INV-131328,T-1044,Database,1150.74,365.02,2026-05-26
INV-131329,T-1038,Network,234.6,147.59,2026-04-14
INV-131330,T-1043,Storage,444.17,492.99,2026-02-27
INV-131331,T-1011,Analytics,1445.82,303.89,2026-07-26
INV-131332,T-1077,Network,1321.63,264.75,2026-05-13
INV-131333,T-1069,Analytics,319.95,97.1,2026-07-28
INV-131334,T-1017,Database,447.8,90.95,2026-03-25
INV-131335,T-1009,Storage,1452.04,295.16,2026-05-03
INV-131336,T-1066,Analytics,2175.37,468.51,2026-01-26
INV-131337,,Storage,81.93,62.9,2026-08-14
INV-131338,T-1085,Storage,326.44,291.83,2026-03-27
INV-131339,T-1071,Analytics,911.72,328.77,2026-06-05
INV-131340,T-1057,Database,591.25,160.71,2026-08-16
INV-131341,T-1048,Compute,1607.9,352.33,2026-03-06
INV-131342,T-1058,Storage,488.02,203.94,2026-08-08
INV-131343,T-1076,Analytics,694.11,156.39,2026-06-13
INV-131344,T-1015,Database,1093.75,483.69,2026-07-21
INV-131345,T-1041,Compute,808.83,384.4,2026-04-29
INV-131346,T-1017,Database,334.76,180.61,2026-03-19
INV-131347,T-1043,Database,104.15,55.68,2026-01-13
INV-131348,T-1013,Network,968.73,292.48,2026-07-21
INV-131349,T-1079,Network,1943.92,390.52,2026-07-11
INV-131350,T-1003,Storage,2309.14,499.12,2026-08-25
INV-131351,T-1068,Analytics,453.88,399.03,2026-08-25
INV-131352,T-1037,Network,260.02,99.97,2026-05-21
INV-131353,T-1044,Network,953.63,220.3,2026-01-13
INV-131354,T-1049,Database,651.91,151.62,2026-06-19
INV-131355,T-1040,Compute,1430.42,341.7,2026-03-21
INV-131356,T-1038,Analytics,982.47,269.37,2026-05-27
INV-131357,T-1033,Analytics,1999.12,437.86,2026-05-21
INV-131358,T-1046,Storage,1389.95,285.11,2026-07-06
INV-131359,T-1020,Database,48.04,10.54,2026-06-26
INV-131360,T-1074,Storage,886.24,201.97,2026-04-11
INV-131361,T-1046,Analytics,2150.7,479.64,2026-07-09
INV-131362,T-1069,Analytics,1323.75,407.99,2026-03-29
INV-131363,T-1001,Analytics,519.92,349.52,2026-08-12
INV-131364,T-1072,Compute,404.46,255.86,2026-06-23
INV-131365,T-1016,Analytics,175.88,64.08,2026-04-21
INV-131366,T-1079,Analytics,294.97,93.87,2026-07-18
INV-131367,T-1010,Analytics,519.9,185.33,2026-03-23
INV-131368,T-1005,Analytics,260.27,403.17,2026-08-13
INV-131369,T-1045,Storage,1463.34,376.13,2026-02-20
INV-131370,T-1062,Database,913.68,264.06,2026-01-12
INV-131371,T-1047,Network,2106.94,474.87,2026-02-04
INV-131372,T-1016,Compute,-140.83,29.93,2026-02-03
INV-131373,T-1027,Compute,509.88,105.66,2026-01-31
INV-131374,T-1071,Compute,180.93,96.11,2026-05-26
INV-131375,T-1024,Database,125.56,110.1,2026-01-09
INV-131376,T-1006,Database,501.15,221.3,2026-06-15
INV-131377,T-1046,Compute,1816.68,427.18,2026-01-18
INV-131378,T-1043,Storage,733.48,436.45,2026-05-28
INV-131379,T-1026,Storage,515.51,188.75,2026-02-20
INV-131380,T-1002,Network,326.3,259.5,2026-01-17
INV-131381,T-1014,Analytics,26.8,14.39,2026-02-08
INV-131382,T-1073,Network,219.79,187.36,2026-06-27
INV-131383,T-1006,Analytics,402.04,349.06,2026-05-21
INV-131384,T-1067,Analytics,14.22,27.54,2026-05-13
INV-131385,T-1009,Database,287.84,78.64,2026-05-12
INV-131386,T-1035,Database,1488.63,382.22,2026-05-13
INV-131387,T-1009,Network,150.83,196.07,2026-01-06
INV-131388,T-1020,Compute,691.82,276.14,2026-04-20
INV-131389,T-1055,Analytics,121.09,77.45,2026-02-18
INV-131390,T-1082,Storage,270.64,278.76,2026-02-12
INV-131391,T-1030,Network,22.33,34.83,2026-05-22
INV-131392,T-1011,Compute,720.41,282.44,2026-01-14
INV-131393,T-1013,Analytics,586.14,381.81,2026-03-30
INV-131394,T-1055,Database,132.12,65.82,2026-03-18
INV-131395,T-1072,Analytics,1564.39,437.31,2026-06-17
INV-131396,T-1030,Network,1589.05,485.19,2026-05-18
INV-131397,T-1067,Storage,351.59,365.74,2026-03-14
INV-131398,T-1008,Storage,2073.82,490.8,2026-06-15
INV-131399,T-1020,Network,1167.2,350.65,2026-07-11
INV-131400,T-1053,Network,762.21,302.1,2026-01-16
INV-131401,T-1027,Database,47.08,16.17,2026-01-07
INV-131402,T-1058,Database,-826.2,431.74,2026-08-19
INV-131403,T-1005,Storage,397.01,257.12,2026-01-13
INV-131404,T-1043,Storage,182.66,76.77,2026-08-02
INV-131405,T-1019,Compute,1263.43,275.69,2026-04-27
INV-131406,T-1031,Storage,997.15,281.67,2026-01-17
INV-131407,T-1046,Storage,60.86,14.69,2026-02-14
INV-131408,T-1085,Storage,418.66,104.61,2026-06-16
INV-131409,T-1044,Network,711.56,472.5,2026-04-08
INV-131410,T-1037,Database,891.42,207.78,2026-06-11
INV-131411,T-1071,Database,1041.19,283.19,2026-01-14
INV-131412,T-1046,Database,540.51,118.53,2026-07-03
INV-131413,T-1061,Compute,791.33,166.17,2026-07-10
INV-131414,T-1039,Database,55.7,29.34,2026-06-21
INV-131415,T-1011,Storage,710.66,402.62,2026-08-20
INV-131416,T-1081,Analytics,1732.39,443.58,2026-06-05
INV-131417,T-1023,Network,453.38,91.84,2026-07-29
INV-131418,T-1064,Database,268.15,267.03,2026-07-19
INV-131419,T-1027,Database,717.52,289.12,2026-08-04
INV-131420,T-1015,Compute,137.71,103.52,2026-03-22
INV-131421,T-1052,Storage,416.6,144.33,2026-01-21
INV-131422,T-1065,Storage,530.18,316.99,2026-04-14
INV-131423,T-1025,Database,539.35,220.14,2026-02-18
INV-131424,T-1085,Compute,662.54,370.94,2026-04-22
INV-131425,T-1029,Compute,2053.97,455.72,2026-02-12
INV-131426,T-1032,Database,1762.01,458.2,2026-07-28
INV-131427,T-1022,Analytics,1170.4,460.49,2026-06-28
INV-131428,T-1004,Network,1107.13,480.77,2026-08-13
INV-131429,T-1004,Storage,239.28,299.93,2026-04-17
INV-131430,T-1047,Database,684.5,181.47,2026-06-20
INV-131431,T-1045,Database,62.42,109.54,2026-08-28
INV-131432,T-1072,Network,824.9,339.42,2026-01-16
INV-131433,T-1064,Storage,1272.15,296.63,2026-01-26
INV-131434,T-1035,Storage,845.54,238.84,2026-01-27
INV-131435,T-1011,Database,467.34,123.65,2026-04-06
INV-131436,T-1076,Storage,1376.46,332.1,2026-05-02
INV-131437,T-1054,Database,454.89,395.31,2026-01-05
INV-131438,T-1036,Storage,956.03,409.78,2026-05-21
INV-131439,T-1060,Network,85.78,147.24,2026-01-07
INV-131440,T-1005,Network,201.55,131.29,2026-03-03
INV-131441,T-1020,Network,640.52,138.87,2026-05-31
INV-131442,T-1053,Database,437.71,361.3,2026-04-14
INV-131443,T-1045,Network,682.05,398.69,2026-05-07
INV-131444,T-1006,Analytics,1016.05,436.97,2026-02-03
INV-131445,T-1043,Compute,298.59,64.35,2026-07-14
INV-131446,T-1038,Network,270.69,233.76,2026-08-26
INV-131447,T-1078,Storage,327.15,296.14,2026-06-04
INV-131448,T-1038,Database,1081.37,320.38,2026-07-26
INV-131449,T-1005,Network,587.99,441.9,2026-06-06
INV-131450,T-1076,Storage,711.04,480.58,2026-03-14
INV-131451,T-1064,Storage,404.19,166.38,2026-07-11
INV-131452,T-1048,Network,585.75,168.05,2026-08-10
INV-131453,T-1062,Database,77.45,18.54,2026-02-03
INV-131454,T-1077,Network,1505.25,346.38,2026-03-29
INV-131455,T-1062,Analytics,384.15,114.53,2026-05-22
INV-131456,T-1076,Network,45.68,82.99,2026-01-27
INV-131457,T-1063,Analytics,1218.8,312.45,2026-08-11
INV-131458,T-1005,Analytics,190.59,110.26,2026-07-13
INV-131459,T-1018,Compute,346.6,115.94,2026-06-20
INV-131460,T-1011,Database,266.22,332.97,2026-06-19
INV-131461,T-1049,Compute,1749.45,365.72,2026-04-19
INV-131462,T-1059,Network,527.48,468.97,2026-06-11
INV-131463,T-1060,Analytics,522.7,377.99,2026-05-24
INV-131464,T-1005,Storage,1413.62,328.81,2026-06-23
INV-131465,T-1049,Database,598.8,236.74,2026-07-26
INV-131466,T-1081,Network,458.15,432.51,2026-01-11
INV-131467,T-1032,Analytics,1228.49,479.99,2026-03-22
INV-131468,T-1063,Network,62.49,17.16,2026-05-25
INV-131469,T-1035,Network,411.24,87.75,2026-05-16
INV-131470,T-1016,Compute,226.78,180.36,2026-06-07
INV-131471,T-1005,Compute,1648.57,349.27,2026-07-24
INV-131472,T-1049,Database,203.15,295.64,2026-02-27
INV-131473,T-1019,Compute,965.91,204.6,2026-06-21
INV-131474,T-1044,Network,865.41,291.81,2026-02-08
INV-131475,T-1064,Network,737.32,168.98,2026-04-08
INV-131476,T-1078,Compute,1928.68,443.42,2026-08-01
INV-131477,T-1037,Analytics,136.44,259.34,2026-05-09
INV-131478,T-1010,Compute,1320.67,436.43,2026-03-14
INV-131479,T-1015,Network,346.17,351.05,2026-08-29
INV-131480,T-1066,Storage,78.76,148.17,2026-06-08
INV-131481,T-1053,Database,305.04,488.84,2026-05-29
INV-131482,T-1064,Network,562.84,188.54,2026-01-26
INV-131483,T-1012,Compute,369.4,94.31,2026-01-06
INV-131484,T-1059,Storage,264.91,70.26,2026-02-02
INV-131485,T-1046,Storage,253.71,52.55,2026-04-21
INV-131486,T-1063,Storage,531.66,212.55,2026-07-08
INV-131487,T-1065,Storage,1630.44,367.81,2026-08-28
INV-131488,T-1009,UnknownService,117.24,41.96,2026-06-25
INV-131489,T-1054,Database,319.24,215.79,2026-08-25
INV-131490,T-1012,Analytics,135.99,55.93,2026-03-22
INV-131491,T-1024,Database,880.64,355.32,2026-01-04
INV-131492,T-1052,Storage,52.33,37.55,2026-04-12
INV-131493,T-1070,Network,1389.91,290.69,2026-05-24
INV-131494,T-1065,Database,46.46,52.61,2026-06-30
INV-131495,T-1005,Storage,553.69,175.85,2026-05-18
INV-131496,T-1047,Analytics,1469.42,481.87,2026-08-19
INV-131497,T-1059,Database,1248.53,447.7,2026-08-28
INV-131498,T-1007,Network,313.0,250.78,2026-03-09
INV-131499,T-1047,Network,161.58,41.42,2026-01-02
INV-131500,T-1058,Storage,1519.57,396.48,2026-04-27
INV-131501,T-1073,Storage,1160.36,485.64,2026-02-06
INV-131502,T-1073,Compute,1245.15,370.88,2026-07-09
INV-131503,T-1071,Analytics,594.25,220.27,2026-01-28
INV-131504,T-1032,Storage,334.7,97.43,2026-04-12
INV-131505,T-1025,Database,57.61,91.57,2026-01-23
INV-131506,T-1018,Analytics,639.64,423.63,2026-06-28
INV-131507,T-1070,Analytics,82.41,148.99,2026-05-12
INV-131508,T-1045,Database,1144.06,286.64,2026-02-24
INV-131509,T-1041,Analytics,1689.23,341.53,2026-01-14
INV-131510,,Database,176.66,60.62,2026-08-23
INV-131511,T-1065,Database,1481.72,441.59,2026-01-22
INV-131512,T-1037,Database,21.55,20.1,2026-07-16
INV-131513,T-1084,Analytics,793.51,175.97,2026-01-15
INV-131514,T-1057,Analytics,364.79,110.4,2026-03-18
INV-131515,,Network,328.09,81.96,2026-07-07
INV-131516,T-1067,Analytics,319.96,453.83,2026-08-11
INV-131517,T-1015,Network,134.59,199.89,2026-04-12
INV-131518,T-1068,Database,28.6,21.09,2026-01-29
INV-131519,T-1014,Analytics,673.44,236.87,2026-07-31
INV-131520,T-1004,Database,1396.41,408.02,2026-07-28
INV-131521,T-1001,Database,478.43,231.94,2026-05-15
INV-131522,T-1072,Database,431.06,224.04,2026-04-16
INV-131523,T-1084,Compute,371.82,104.31,2026-05-18
INV-131524,T-1038,Network,323.84,146.72,2026-01-27
INV-131525,T-1034,Storage,911.71,249.11,2026-03-20
INV-131526,T-1070,Storage,265.39,427.41,2026-06-08
INV-131527,T-1035,Compute,1109.11,398.82,2026-02-16
INV-131528,T-1066,Storage,109.11,213.77,2026-06-02
INV-131529,T-1006,Storage,695.18,217.73,2026-03-06
INV-131530,T-1078,Database,658.04,193.47,2026-08-11
INV-131531,T-1046,Analytics,379.56,293.61,2026-06-24
INV-131532,T-1026,Analytics,373.31,491.67,2026-08-04
INV-131533,T-1084,Storage,775.32,383.38,2026-05-16
INV-131534,T-1054,Compute,1367.55,313.97,2026-06-18
INV-131535,T-1009,Storage,622.56,420.26,2026-05-25
INV-131536,T-1074,Analytics,1079.05,483.08,2026-07-29
INV-131537,T-1056,Database,1158.27,394.14,2026-03-30
INV-131538,T-1042,Database,253.35,166.2,2026-04-28
INV-131539,T-1056,Compute,1182.96,386.23,2026-05-25
INV-131540,T-1019,Storage,751.92,368.25,2026-05-31
INV-131541,T-1040,Database,1363.34,335.61,2026-04-30
INV-131542,T-1045,Storage,489.16,298.34,2026-03-10
INV-131543,T-1059,Database,180.33,113.21,2026-05-10
INV-131544,T-1085,Storage,946.03,397.66,2026-07-20
INV-131545,T-1084,Compute,573.24,123.62,2026-08-16
INV-131546,T-1073,Compute,1886.25,449.37,2026-04-10
INV-131547,T-1012,Database,-864.74,241.97,2026-03-11
INV-131548,T-1002,Analytics,570.8,269.51,2026-07-27
INV-131549,T-1047,Network,249.57,416.01,2026-03-05
INV-131550,T-1071,Storage,101.5,32.04,2026-04-21
INV-131551,T-1025,Database,1879.98,418.94,2026-02-24
INV-131552,T-1028,Network,388.14,125.0,2026-08-01
INV-131553,T-1042,Analytics,1095.76,370.48,2026-06-30
INV-131554,T-1065,Database,881.8,350.31,2026-01-11
INV-131555,T-1079,Storage,342.39,180.06,2026-08-07
INV-131556,T-1063,Storage,52.35,20.66,2026-01-18
INV-131557,T-1039,Database,299.49,61.99,2026-04-30
INV-131558,T-1006,Storage,51.37,29.07,2026-02-02
INV-131559,T-1083,Analytics,1768.24,370.32,2026-07-04
INV-131560,T-1053,Analytics,510.64,158.81,2026-03-20
INV-131561,T-1055,Analytics,238.09,201.11,2026-06-22
INV-131562,T-1074,Database,199.63,334.87,2026-07-23
INV-131563,T-1002,Database,-1342.28,326.4,2026-05-24
INV-131564,T-1074,Network,1083.32,221.8,2026-01-20
INV-131565,T-1081,Network,1055.27,262.33,2026-02-07
INV-131566,T-1012,Network,1252.26,277.64,2026-05-20
INV-131567,T-1006,UnknownService,378.51,181.05,2026-01-27
INV-131568,T-1040,Analytics,929.83,482.58,2026-07-06
INV-131569,T-1080,Compute,1740.13,374.78,2026-03-12
INV-131570,T-1008,Database,940.2,323.11,2026-04-07
INV-131571,T-1005,Database,830.19,392.53,2026-03-16
INV-131572,T-1001,Database,184.16,55.29,2026-01-09
INV-131573,T-1084,Network,945.93,284.33,2026-08-05
INV-131574,T-1010,Analytics,462.68,463.79,2026-04-19
INV-131575,T-1040,Analytics,927.93,305.36,2026-03-07
INV-131576,T-1008,Analytics,532.91,426.86,2026-07-11
INV-131577,T-1067,Database,208.16,44.46,2026-02-15
INV-131578,T-1035,Compute,2028.7,440.19,2026-04-02
INV-131579,T-1064,Network,61.68,34.44,2026-04-21
INV-131580,T-1022,Compute,342.16,261.43,2026-05-17
INV-131581,T-1075,Database,95.41,120.0,2026-04-20
INV-131582,T-1046,Database,1158.89,257.27,2026-03-16
INV-131583,T-1061,Analytics,313.46,196.03,2026-05-03
INV-131584,T-1060,Analytics,916.87,231.34,2026-05-21
INV-131585,T-1037,Compute,460.68,161.55,2026-01-29
INV-131586,T-1080,Network,957.48,244.35,2026-07-14
INV-131587,T-1072,Storage,1232.67,402.3,2026-07-20
INV-131588,T-1016,Compute,517.51,132.23,2026-06-15
INV-131589,T-1019,Database,2153.99,432.47,2026-03-24
INV-131590,T-1061,Storage,1454.35,323.67,2026-05-14
INV-131591,T-1068,Compute,509.19,345.32,2026-08-02
INV-131592,T-1047,Analytics,1034.0,463.1,2026-03-14
INV-131593,T-1009,Database,1472.45,493.43,2026-08-27
INV-131594,T-1009,Network,1470.35,346.11,2026-03-07
INV-131595,T-1037,Database,2049.87,436.96,2026-04-03
INV-131596,T-1008,Analytics,963.37,211.82,2026-03-29
INV-131597,T-1059,Storage,38.58,45.56,2026-06-19
INV-131598,T-1034,Storage,374.13,124.8,2026-04-23
INV-131599,T-1072,Database,1449.13,449.12,2026-06-22
INV-131600,T-1079,Database,354.85,204.11,2026-06-14
INV-131601,T-1020,Network,864.74,257.2,2026-05-09
INV-131602,T-1039,Analytics,646.64,156.09,2026-03-31
INV-131603,T-1083,Analytics,1357.03,318.08,2026-08-15
INV-131604,T-1079,Network,32.85,31.28,2026-08-26
INV-131605,T-1019,Database,547.42,410.19,2026-05-01
INV-131606,T-1049,Analytics,46.19,49.78,2026-06-24
INV-131607,T-1024,Analytics,823.89,313.76,2026-04-26
INV-131608,T-1060,Analytics,1449.07,342.8,2026-03-01
INV-131609,T-1015,Database,348.21,158.38,2026-05-06
INV-131610,T-1051,Network,659.52,222.39,2026-04-23
INV-131611,T-1049,Database,730.16,320.85,2026-02-20
INV-131612,,Compute,515.39,132.58,2026-07-29
INV-131613,T-1033,Compute,559.07,438.71,2026-07-14
INV-131614,T-1059,Database,178.58,244.5,2026-02-09
INV-131615,T-1053,Network,238.2,359.43,2026-06-14
INV-131616,T-1006,Analytics,772.1,233.94,2026-05-27
INV-131617,T-1022,Compute,107.89,28.28,2026-04-22
INV-131618,,Network,799.78,161.08,2026-01-07
INV-131619,T-1004,Analytics,654.16,151.9,2026-08-20
INV-131620,T-1058,Storage,429.19,179.94,2026-06-12
INV-131621,T-1070,UnknownService,374.38,212.11,2026-06-24
INV-131622,T-1051,Compute,142.64,34.23,2026-04-29
